meter_id,date,temp_normed,log_mean_z,log_std_z
18,2018-08-16,1.2955824,-1.2636999,-0.14486149
19,2018-08-16,1.2955824,-0.64700085,-0.27894703
20,2018-08-16,1.2955824,1.0163013,0.72780794
21,2018-08-16,1.2955824,-2.3250659,-2.0910504
22,2018-08-16,1.2955824,-1.055957,-0.6328421
23,2018-08-16,1.2955824,-0.8933874,-1.0213282
0,2018-08-17,1.1619428,-0.9591325,-1.0787091
1,2018-08-17,1.1619428,-0.7248373,-0.17918357
2,2018-08-17,1.1619428,-2.1971025,-1.3408725
3,2018-08-17,1.1619428,0.07038921,0.50520265
4,2018-08-17,1.1619428,1.6526247,1.3117182
5,2018-08-17,1.1619428,1.0492676,0.80333215
6,2018-08-17,1.1619428,1.1924546,1.9546605
7,2018-08-17,1.1619428,-1.25858,-0.64054245
8,2018-08-17,1.1619428,-0.94970196,-0.36594415
9,2018-08-17,1.1619428,0.20382546,-0.9760031
10,2018-08-17,1.1619428,0.7309174,0.85682344
11,2018-08-17,1.1619428,-0.6437078,-0.49153113
12,2018-08-17,1.1619428,0.44972113,0.6386559
13,2018-08-17,1.1619428,-0.63652575,-1.2279885
14,2018-08-17,1.1619428,-0.50191456,-0.57953686
15,2018-08-17,1.1619428,1.4215376,-0.6061642
16,2018-08-17,1.1619428,0.3458811,0.58957297
17,2018-08-17,1.1619428,0.929183,2.063903
18,2018-08-17,1.1619428,-1.0703605,-0.61615884
19,2018-08-17,1.1619428,-0.6791148,-0.37727034
20,2018-08-17,1.1619428,0.999085,0.38253427
21,2018-08-17,1.1619428,-2.3869677,-2.1691961
22,2018-08-17,1.1619428,-0.96434045,-0.62934494
23,2018-08-17,1.1619428,-0.95065254,-1.0263678
0,2018-08-18,1.2974018,-0.9005245,-0.6482476
1,2018-08-18,1.2974018,-0.68143433,-0.29409644
2,2018-08-18,1.2974018,-2.352086,-1.4238527
3,2018-08-18,1.2974018,-0.015311936,0.2858528
4,2018-08-18,1.2974018,0.8984334,-1.8698802
5,2018-08-18,1.2974018,0.7997142,-0.36602816
6,2018-08-18,1.2974018,-0.3320432,-1.7475566
7,2018-08-18,1.2974018,-1.2756898,-0.5093161
8,2018-08-18,1.2974018,-1.0361174,-0.5725878
9,2018-08-18,1.2974018,-0.0032315818,-2.2486596
10,2018-08-18,1.2974018,0.124569125,0.08796296
11,2018-08-18,1.2974018,-0.6466811,-0.40983915
12,2018-08-18,1.2974018,0.45217326,0.6642844
13,2018-08-18,1.2974018,-0.8180178,-1.488471
14,2018-08-18,1.2974018,-0.57362825,-0.06665996
15,2018-08-18,1.2974018,1.0610108,-0.34315348
16,2018-08-18,1.2974018,0.22459494,0.27507737
17,2018-08-18,1.2974018,0.18793042,0.714383
18,2018-08-18,1.2974018,-1.2992312,-0.4510108
19,2018-08-18,1.2974018,-0.54177487,-0.066695824
20,2018-08-18,1.2974018,0.7774968,0.87007266
21,2018-08-18,1.2974018,-2.3954186,-1.9878876
22,2018-08-18,1.2974018,-1.2740135,-1.136489
23,2018-08-18,1.2974018,-0.76352173,-0.4931826
0,2018-08-19,1.4485296,-0.8733978,-0.34266827
1,2018-08-19,1.4485296,-0.6840617,-0.19841512
2,2018-08-19,1.4485296,-2.5438914,-1.3206189
3,2018-08-19,1.4485296,-0.06140556,-0.03809371
4,2018-08-19,1.4485296,1.1288126,0.593129
5,2018-08-19,1.4485296,0.8220499,-0.39911804
6,2018-08-19,1.4485296,0.01940096,0.018009301
7,2018-08-19,1.4485296,-0.9851741,-0.2332437
8,2018-08-19,1.4485296,-1.1635575,-0.31165755
9,2018-08-19,1.4485296,0.03061332,-2.1276114
10,2018-08-19,1.4485296,0.058742855,0.19248381
11,2018-08-19,1.4485296,-0.6651865,-0.41380715
12,2018-08-19,1.4485296,0.3626244,0.44988406
13,2018-08-19,1.4485296,-0.83592176,-0.7224694
14,2018-08-19,1.4485296,-0.94092476,0.5568818
15,2018-08-19,1.4485296,1.1620463,0.049073733
16,2018-08-19,1.4485296,0.2763452,0.50547576
17,2018-08-19,1.4485296,0.08638746,0.30486396
18,2018-08-19,1.4485296,-1.1782446,-0.22298095
19,2018-08-19,1.4485296,-0.5167769,-0.008244035
20,2018-08-19,1.4485296,0.71210915,0.7485432
21,2018-08-19,1.4485296,-2.223487,-2.0347955
22,2018-08-19,1.4485296,-1.3710141,-1.1148192
23,2018-08-19,1.4485296,-0.8091043,-0.75393736
0,2018-08-20,1.5406866,-0.8878863,-0.41658112
1,2018-08-20,1.5406866,-0.6206041,-0.038899202
2,2018-08-20,1.5406866,-2.3601353,-1.0231686
3,2018-08-20,1.5406866,0.08563049,0.4100478
4,2018-08-20,1.5406866,1.7866968,1.4621867
5,2018-08-20,1.5406866,1.1507394,0.5760913
6,2018-08-20,1.5406866,1.1391702,1.8349761
7,2018-08-20,1.5406866,-1.181105,-0.39023018
8,2018-08-20,1.5406866,-1.2231418,-0.0795352
9,2018-08-20,1.5406866,0.22125967,-0.24777786
10,2018-08-20,1.5406866,1.073026,1.3795373
11,2018-08-20,1.5406866,-0.6222272,-0.29932755
12,2018-08-20,1.5406866,0.47211695,0.5091761
13,2018-08-20,1.5406866,-0.32670677,-0.39697772
14,2018-08-20,1.5406866,-0.73133254,0.15183955
15,2018-08-20,1.5406866,1.4007457,0.64898115
16,2018-08-20,1.5406866,0.22493717,0.42276156
17,2018-08-20,1.5406866,0.8561664,1.9134855
18,2018-08-20,1.5406866,-1.163319,-0.41068703
19,2018-08-20,1.5406866,-0.47079155,0.12962654
20,2018-08-20,1.5406866,1.1962556,1.3141458
21,2018-08-20,1.5406866,-2.2092931,-1.9715443
22,2018-08-20,1.5406866,-0.88267326,-0.7052564
23,2018-08-20,1.5406866,-0.80745226,-0.8759483
0,2018-08-21,1.5513647,-0.93115246,-0.47741947
1,2018-08-21,1.5513647,-0.618319,-0.09454941
2,2018-08-21,1.5513647,-2.3951657,-0.8699898
3,2018-08-21,1.5513647,0.14410497,0.5502004
4,2018-08-21,1.5513647,1.8807191,1.5907263
5,2018-08-21,1.5513647,1.152335,0.49377158
6,2018-08-21,1.5513647,1.2832316,2.204047
7,2018-08-21,1.5513647,-1.0595441,-0.40245354
8,2018-08-21,1.5513647,-1.0893816,-0.017738694
9,2018-08-21,1.5513647,0.17797786,-0.061124302
10,2018-08-21,1.5513647,1.1016139,1.4081259
11,2018-08-21,1.5513647,-0.627259,-0.3902275
12,2018-08-21,1.5513647,0.44022503,0.42529178
13,2018-08-21,1.5513647,-0.31894484,-0.15096407
14,2018-08-21,1.5513647,-0.5988983,-0.017624775
15,2018-08-21,1.5513647,1.5736192,0.053758256
16,2018-08-21,1.5513647,0.22183771,0.40147084
17,2018-08-21,1.5513647,0.9089695,1.8416631
18,2018-08-21,1.5513647,-1.168993,-0.41890958
19,2018-08-21,1.5513647,-0.48270354,-0.06339196
20,2018-08-21,1.5513647,1.2515236,0.97693634
21,2018-08-21,1.5513647,-1.937187,-1.435317
22,2018-08-21,1.5513647,-0.9645097,-0.54856354
23,2018-08-21,1.5513647,-0.7803885,-1.0654397
0,2018-08-22,1.4991455,-0.81140685,-0.4612373
1,2018-08-22,1.4991455,-0.6889972,-0.2741789
2,2018-08-22,1.4991455,-2.488525,-1.2346451
3,2018-08-22,1.4991455,0.1260193,0.49684396
4,2018-08-22,1.4991455,1.9489218,1.6112579
5,2018-08-22,1.4991455,1.0960398,0.51658946
6,2018-08-22,1.4991455,1.254453,2.1559901
7,2018-08-22,1.4991455,-1.0410863,-0.31297222
8,2018-08-22,1.4991455,-1.0280885,-0.28582728
9,2018-08-22,1.4991455,0.15583803,-0.1563486
10,2018-08-22,1.4991455,0.9825816,1.4116259
11,2018-08-22,1.4991455,-0.65752137,-0.62590224
12,2018-08-22,1.4991455,0.46638644,0.5637952
13,2018-08-22,1.4991455,-0.41356266,-0.22213939
14,2018-08-22,1.4991455,-0.7686233,0.2979051
15,2018-08-22,1.4991455,1.4846003,0.015158046
16,2018-08-22,1.4991455,0.28778833,0.3915836
17,2018-08-22,1.4991455,0.85409045,1.8235936
18,2018-08-22,1.4991455,-1.0698591,-0.1538435
19,2018-08-22,1.4991455,-0.49873576,-0.07453385
20,2018-08-22,1.4991455,1.2933842,0.952956
21,2018-08-22,1.4991455,-2.1953998,-2.124447
22,2018-08-22,1.4991455,-1.0834671,-0.91123664
23,2018-08-22,1.4991455,-0.81918305,-0.8850728
0,2018-08-23,1.2887763,-0.8546515,-0.61025554
1,2018-08-23,1.2887763,-0.638709,0.08207174
2,2018-08-23,1.2887763,-2.6939294,-1.5819912
3,2018-08-23,1.2887763,0.13335642,0.51089907
4,2018-08-23,1.2887763,1.965711,1.6033084
5,2018-08-23,1.2887763,1.0776839,0.3179354
6,2018-08-23,1.2887763,1.2572325,2.1640646
7,2018-08-23,1.2887763,-1.0429811,-0.34972498
8,2018-08-23,1.2887763,-1.0215518,-0.3661091
9,2018-08-23,1.2887763,0.22822106,-0.2155006
10,2018-08-23,1.2887763,0.9318957,1.3248788
11,2018-08-23,1.2887763,-0.59186804,-0.49487567
12,2018-08-23,1.2887763,0.45756426,0.51526326
13,2018-08-23,1.2887763,-0.40673292,-0.3746268
14,2018-08-23,1.2887763,-0.9081121,0.18612099
15,2018-08-23,1.2887763,1.3798051,0.7036964
16,2018-08-23,1.2887763,0.26762626,0.61037844
17,2018-08-23,1.2887763,0.793707,1.8093342
18,2018-08-23,1.2887763,-1.0490621,-0.1172415
19,2018-08-23,1.2887763,-0.45668343,-0.00034597865
20,2018-08-23,1.2887763,1.3007236,0.87899446
21,2018-08-23,1.2887763,-1.992439,-1.8390027
22,2018-08-23,1.2887763,-0.91491616,-0.8217223
23,2018-08-23,1.2887763,-0.8007074,-1.3429548
0,2018-08-24,0.80290866,-1.0709918,-0.84781
1,2018-08-24,0.80290866,-0.6012508,-0.19322601
2,2018-08-24,0.80290866,-2.4856803,-1.6808857
3,2018-08-24,0.80290866,0.07617431,0.61378455
4,2018-08-24,0.80290866,1.8067497,1.5219882
5,2018-08-24,0.80290866,1.1351073,0.43789467
6,2018-08-24,0.80290866,1.2902329,1.9465826
7,2018-08-24,0.80290866,-0.96421933,-0.3626514
8,2018-08-24,0.80290866,-1.1283556,-0.7699406
9,2018-08-24,0.80290866,0.03631355,-0.19943924
10,2018-08-24,0.80290866,0.814644,0.9923638
11,2018-08-24,0.80290866,-0.54397696,-0.59805113
12,2018-08-24,0.80290866,0.42899752,0.5129962
13,2018-08-24,0.80290866,-0.4848515,-0.6617703
14,2018-08-24,0.80290866,-1.0672239,0.26523292
15,2018-08-24,0.80290866,1.5317744,0.51995146
16,2018-08-24,0.80290866,0.3585496,0.523758
17,2018-08-24,0.80290866,0.74087226,1.9235761
18,2018-08-24,0.80290866,-0.9376336,0.10103689
19,2018-08-24,0.80290866,-0.48082763,-0.0035010201
20,2018-08-24,0.80290866,1.2195877,0.52911836
21,2018-08-24,0.80290866,-2.1030242,-2.3562462
22,2018-08-24,0.80290866,-0.9214362,-0.5437465
23,2018-08-24,0.80290866,-0.8270895,-1.0177808
0,2018-08-25,0.34549928,-1.191772,-1.749733
1,2018-08-25,0.34549928,-0.60908663,-0.18251544
2,2018-08-25,0.34549928,-1.684417,-0.762994
3,2018-08-25,0.34549928,-0.27530333,0.0005381464
4,2018-08-25,0.34549928,0.95134485,-2.9839876
5,2018-08-25,0.34549928,0.87425387,-0.13517946
6,2018-08-25,0.34549928,0.12514535,-1.7721184
7,2018-08-25,0.34549928,-1.0969124,-1.2433523
8,2018-08-25,0.34549928,-0.47279546,0.07136999
9,2018-08-25,0.34549928,-0.5194836,-2.8397484
10,2018-08-25,0.34549928,0.06873121,-0.7820865
11,2018-08-25,0.34549928,-0.36575872,0.00706437
12,2018-08-25,0.34549928,0.61775374,0.89189345
13,2018-08-25,0.34549928,-0.78742415,-1.2064601
14,2018-08-25,0.34549928,-0.16862167,0.023696661
15,2018-08-25,0.34549928,1.4889747,-0.079123825
16,2018-08-25,0.34549928,0.3568494,0.5900827
17,2018-08-25,0.34549928,-0.020084528,0.34610543
18,2018-08-25,0.34549928,-0.94396687,-0.47767857
19,2018-08-25,0.34549928,-0.31799746,0.40926263
20,2018-08-25,0.34549928,0.9834932,0.7758702
21,2018-08-25,0.34549928,-1.9046013,-1.4336566
22,2018-08-25,0.34549928,-1.0294377,-0.61398226
23,2018-08-25,0.34549928,-0.7324942,-0.81354696
0,2018-08-26,0.6310333,-0.9817595,-0.6272081
1,2018-08-26,0.6310333,-0.67975205,-0.17560776
2,2018-08-26,0.6310333,-1.9423797,-1.0455792
3,2018-08-26,0.6310333,-0.33061412,-0.03441375
4,2018-08-26,0.6310333,0.95951873,-2.85005
5,2018-08-26,0.6310333,0.7772661,-0.63592696
6,2018-08-26,0.6310333,-0.11880422,-1.7289842
7,2018-08-26,0.6310333,-1.0359747,-0.3902361
8,2018-08-26,0.6310333,-0.8763271,-0.1603751
9,2018-08-26,0.6310333,-0.60304326,-2.872944
10,2018-08-26,0.6310333,0.008376238,-0.3251062
11,2018-08-26,0.6310333,-0.5217899,-0.13370465
12,2018-08-26,0.6310333,0.45966315,0.62330854
13,2018-08-26,0.6310333,-0.7863415,-1.101204
14,2018-08-26,0.6310333,-0.1566941,0.1638023
15,2018-08-26,0.6310333,1.4113456,-0.072868206
16,2018-08-26,0.6310333,0.14812656,0.42572886
17,2018-08-26,0.6310333,-0.21501902,-0.41161352
18,2018-08-26,0.6310333,-1.08358,-0.24717125
19,2018-08-26,0.6310333,-0.37756288,0.27623135
20,2018-08-26,0.6310333,0.84065765,0.77955204
21,2018-08-26,0.6310333,-2.081568,-1.8060536
22,2018-08-26,0.6310333,-1.1322712,-0.5618492
23,2018-08-26,0.6310333,-0.6078599,-0.98689455
0,2018-08-27,1.0763507,-1.0021789,-0.60250515
1,2018-08-27,1.0763507,-0.5700801,0.07842381
2,2018-08-27,1.0763507,-2.1371326,-1.0799196
3,2018-08-27,1.0763507,-0.036836088,0.5086385
4,2018-08-27,1.0763507,1.7444752,1.370835
5,2018-08-27,1.0763507,1.1057914,0.5474391
6,2018-08-27,1.0763507,1.3364806,1.8722359
7,2018-08-27,1.0763507,-0.9072822,0.0049110176
8,2018-08-27,1.0763507,-0.98855805,-0.18545204
9,2018-08-27,1.0763507,-0.10659219,0.0054359306
10,2018-08-27,1.0763507,0.9924406,1.2980087
11,2018-08-27,1.0763507,-0.52138066,-0.120966524
12,2018-08-27,1.0763507,0.50359917,0.71318513
13,2018-08-27,1.0763507,-0.3660771,-0.083064795
14,2018-08-27,1.0763507,-0.39320973,-0.6431208
15,2018-08-27,1.0763507,1.640436,0.054333225
16,2018-08-27,1.0763507,0.17343098,0.5429118
17,2018-08-27,1.0763507,0.5190886,1.7106692
18,2018-08-27,1.0763507,-1.0937951,-0.21756247
19,2018-08-27,1.0763507,-0.45287058,-0.09913631
20,2018-08-27,1.0763507,0.9956456,0.33554062
21,2018-08-27,1.0763507,-2.270493,-1.877898
22,2018-08-27,1.0763507,-0.8717775,-0.3752875
23,2018-08-27,1.0763507,-0.5982895,-0.9661555
0,2018-08-28,1.287472,-0.99089915,-0.5808995
1,2018-08-28,1.287472,-0.65585923,0.03554509
2,2018-08-28,1.287472,-2.1135828,-1.4092329
3,2018-08-28,1.287472,0.043808945,0.5442144
4,2018-08-28,1.287472,1.8502641,1.6708026
5,2018-08-28,1.287472,1.109296,0.47508833
6,2018-08-28,1.287472,1.3733029,2.0600088
7,2018-08-28,1.287472,-0.9957153,-0.08793055
8,2018-08-28,1.287472,-1.09597,-0.10558371
9,2018-08-28,1.287472,-0.066046484,-0.019930787
10,2018-08-28,1.287472,1.051733,1.2905893
11,2018-08-28,1.287472,-0.5944574,-0.31517926
12,2018-08-28,1.287472,0.43764675,0.7797461
13,2018-08-28,1.287472,-0.41111556,-0.1360634
14,2018-08-28,1.287472,-0.6240091,-0.28341675
15,2018-08-28,1.287472,1.6484462,-0.13364539
16,2018-08-28,1.287472,0.22906612,0.45984685
17,2018-08-28,1.287472,0.573375,1.7628633
18,2018-08-28,1.287472,-1.1375705,-0.44328496
19,2018-08-28,1.287472,-0.5033652,-0.03048467
20,2018-08-28,1.287472,0.9779751,0.68123657
21,2018-08-28,1.287472,-2.307996,-1.8377907
22,2018-08-28,1.287472,-0.9302304,-1.0334631
23,2018-08-28,1.287472,-0.7362744,-0.9848043
